Route No.,Route Name,Subroute Sel.Mode,Per of Dir Subroutes,Percentage 2,Percentage 3,Percentage 4,1st sub-route,2nd sub-route,3rd sub-route,4th sub-route
4229,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4229,Select by percentage,100,50,50,50,330,80,81,82
4230,CCS-1TATAVOIP-2TATA-3TATAIND-4TIS-5Bharti-4230,Select by percentage,100,30,70,40,222,221,220,350
4231,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4231,Select by percentage,50,50,50,50,82,83,80,81
4232,CCS-1TelenorU-2TelenorC-3Invitel-4ISC-4232,Select by percentage,50,50,50,50,80,81,82,83
4233,CCS-1TIS-2Tele-3TATA-4Bharti-5ISC-4233,Select by percentage,100,50,50,50,330,80,81,82
4234,CCS-1TIS-2Tele-3TATA-4Bharti-5ISC-4234,Select by percentage,100,8,8,46,330,80,81,82
4235,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4235,Select by percentage,100,50,50,50,330,80,81,82
4236,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4236,Select by percentage,100,50,50,50,330,80,81,82
4237,CCS-1TelenorU-2TelenorC-3Invitel-4ISC-4237,Select by percentage,8,8,46,38,80,81,82,83
4238,CCS-1IDTVOIP-2TlnrC-3TlnrU-4TATAC-5TATAU-6Bharti-7ISC-4238,Select by percentage,50,50,50,50,270,271,82,83
4239,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4239,Select by percentage,100,50,50,50,330,80,81,82
4240,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4240,Select by percentage,100,50,50,50,330,80,81,82
4241,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4241,Select by percentage,50,50,50,50,82,83,80,81
4242,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4242,Select by percentage,100,50,50,50,330,80,81,82
4243,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4243,Select by percentage,50,50,50,50,82,83,80,81
4244,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4244,Select by percentage,50,50,50,50,82,83,80,81
4245,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4245,Select by percentage,50,50,50,50,82,83,80,81
4246,CCS-1ISC-4246,Select by percentage,50,50,0,0,62,63,None,None
4247,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4247,Select by percentage,100,50,50,50,330,80,81,82
4248,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4248,Select by percentage,50,50,50,50,82,83,80,81
4249,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4249,Select by percentage,50,50,50,50,82,83,80,81
4250,CCS-1TIS-2Tele-3TATA-4Bharti-5ISC-4250,Select by percentage,100,8,8,46,330,80,81,82
4251,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4251,Select by percentage,100,50,50,50,330,80,81,82
4252,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4252,Select by percentage,100,50,50,50,330,80,81,82
4253,CCS-1ISC-4253,Select by percentage,50,50,0,0,62,63,None,None
4254,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4254,Select by percentage,50,50,50,50,82,83,80,81
4255,CCS-1Pantel-2TIS-3Tele-5TATA-6ISC-4255,Select by percentage,100,100,50,50,140,330,80,81
4257,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4257,Select by percentage,100,50,50,50,330,80,81,82
4258,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4258,Select by percentage,100,50,50,50,330,80,81,82
4259,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4259,Select by percentage,100,50,50,50,330,80,81,82
4260,CCS-1Invitel-2TelenorU-3TelenorC-4ISC-4260,Select by percentage,100,50,50,50,140,80,81,82
4261,CCS-1Pantel-2TIS-3Tele-5TATA-6ISC-4261,Select by percentage,100,100,50,50,140,330,80,81
4262,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4262,Select by percentage,50,50,50,50,82,83,80,81
4263,CCS-1Pantel-2TIS-3Tele-5TATA-6ISC-4263,Select by percentage,100,100,50,50,140,330,80,81
4264,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4264,Select by percentage,100,50,50,50,330,80,81,82
4265,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4265,Select by percentage,70,30,50,50,220,221,82,83
4266,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4266,Select by percentage,70,30,50,50,220,221,82,83
4267,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4267,Select by percentage,70,30,50,50,220,221,82,83
4268,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4268,Select by percentage,70,30,50,50,220,221,82,83
4269,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4269,Select by percentage,70,30,50,50,220,221,82,83
4270,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4270,Select by percentage,70,30,50,50,220,221,82,83
4271,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4271,Select by percentage,70,30,50,50,220,221,82,83
4272,CCS-2Bharti-3Tele-4TATA-4272,Select by percentage,60,20,20,46,180,181,182,82
4273,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4273,Select by percentage,70,30,50,50,220,221,82,83
4274,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4274,Select by percentage,70,30,50,50,220,221,82,83
4275,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4275,Select by percentage,70,30,50,50,220,221,82,83
4276,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4276,Select by percentage,70,30,46,38,220,221,82,83
4277,CCS-1TATA-2TATAVOIP-3TATAIND-4Tele-5IDTVOIP-4277,Select by percentage,70,30,100,40,220,221,222,350
4278,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4278,Select by percentage,50,50,50,50,82,83,80,81
4279,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4279,Select by percentage,70,30,50,50,220,221,82,83
4280,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4280,Select by percentage,70,30,46,38,220,221,82,83
4281,CCS-2Bharti-3Tele-4TATA-4281,Select by percentage,60,20,20,46,180,181,182,82
4282,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4282,Select by percentage,70,30,50,50,220,221,82,83
4283,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4283,Select by percentage,70,30,50,50,220,221,82,83
4284,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4284,Select by percentage,70,30,50,50,220,221,82,83
4285,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4285,Select by percentage,70,30,50,50,220,221,82,83
4286,CCS-2Bharti-3Tele-4TATA-4286,Select by percentage,60,20,20,46,180,181,182,82
4287,CCS-2Bharti-3Tele-4TATA-4287,Select by percentage,60,20,20,46,180,181,182,82
4288,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4288,Select by percentage,70,30,50,50,220,221,82,83
4289,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4289,Select by percentage,70,30,46,38,220,221,82,83
4290,CCS-1TATA-2TATA_VOIP-3TATA_IND-4Tele-5Invitel-4290,Select by percentage,70,30,100,40,220,221,222,350
4291,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4291,Select by percentage,70,30,46,38,220,221,82,83
4292,CCS-2Bharti-3Tele-4TATA-4292,Select by percentage,60,20,20,46,180,181,182,82
4293,CCS-2Bharti-3Tele-4TATA-4293,Select by percentage,60,20,20,46,180,181,182,82
4294,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4294,Select by percentage,70,30,46,38,220,221,82,83
4295,CCS-2Bharti-3Tele-4TATA-4295,Select by percentage,60,20,20,46,180,181,182,82
4296,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4296,Select by percentage,70,30,50,50,220,221,82,83
4297,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4297,Select by percentage,70,30,50,50,220,221,82,83
4298,CCS-2Bharti-3Tele-4TATA-4298,Select by percentage,60,20,20,46,180,181,182,82
4299,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4299,Select by percentage,70,30,50,50,220,221,82,83
4300,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4300,Select by percentage,70,30,50,50,220,221,82,83
4301,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4301,Select by percentage,70,30,50,50,220,221,82,83
4302,CCS-2Bharti-3Tele-4TATA-4302,Select by percentage,60,20,20,46,180,181,182,82
4303,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4303,Select by percentage,70,30,50,50,220,221,82,83
4304,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4304,Select by percentage,70,30,50,50,220,221,82,83
4305,CCS-1ISC-4305,Select by percentage,50,50,0,0,62,63,None,None
4306,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4306,Select by percentage,70,30,50,50,220,221,82,83
4307,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4307,Select by percentage,70,30,50,50,220,221,82,83
4308,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4308,Select by percentage,70,30,50,50,220,221,82,83
4309,CCS-2Bharti-3Tele-4TATA-4309,Select by percentage,60,20,20,46,180,181,182,82
4310,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4310,Select by percentage,70,30,50,50,220,221,82,83
4311,CCS-2Bharti-3Tele-4TATA-4311,Select by percentage,60,20,20,46,180,181,182,82
4312,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4312,Select by percentage,70,30,50,50,220,221,82,83
4313,CCS-2Bharti-3Tele-4TATA-4313,Select by percentage,60,20,20,46,180,181,182,82
4314,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4314,Select by percentage,100,50,50,50,330,80,81,82
4315,CCS-2Bharti-3Tele-4TATA-4315,Select by percentage,60,20,20,46,180,181,182,82
4316,CCS-2Bharti-3Tele-4TATA-4316,Select by percentage,60,20,20,46,180,181,182,82
4317,CCS-2Bharti-3Tele-4TATA-4317,Select by percentage,60,20,20,46,180,181,182,82
4318,CCS-2Bharti-3Tele-4TATA-4318,Select by percentage,60,20,20,46,180,181,182,82
4319,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4319,Select by percentage,50,50,50,50,82,83,80,81
4320,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4320,Select by percentage,70,30,50,50,220,221,82,83
4321,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4321,Select by percentage,70,30,46,38,220,221,82,83
4322,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4322,Select by percentage,70,30,50,50,220,221,82,83
4323,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4323,Select by percentage,46,38,8,8,82,83,80,81
4324,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4324,Select by percentage,70,30,50,50,220,221,82,83
4325,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4325,Select by percentage,70,30,50,50,220,221,82,83
4326,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4326,Select by percentage,70,30,50,50,220,221,82,83
4327,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4327,Select by percentage,70,30,50,50,220,221,82,83
4328,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4328,Select by percentage,70,30,50,50,220,221,82,83
4329,CCS-1TataU-2TataC-3TelenorU-4TelenorC-4329,Select by percentage,70,30,50,50,220,221,80,81
4330,CCS-1TataU-2TataC-3TelenorU-4TelenorC-4330,Select by percentage,70,30,50,50,220,221,80,81
4331,CCS-2Bharti-3Tele-4TATA-4331,Select by percentage,60,20,20,46,180,181,182,82
4332,CCS-1Bharti-2Tele-3TATA-4332,Select by percentage,60,20,20,46,180,181,182,82
4333,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4333,Select by percentage,50,50,50,50,82,83,80,81
4334,CCS-1TelenorC-2TelenorU-3TataU-4TataC-5Bharti-6ISC-4334,Select by percentage,50,50,50,50,82,83,80,81
4335,CCS-1TelenorC-2TelenorU-3TataU-4TataC-5Bharti-6ISC-4335,Select by percentage,50,50,50,50,82,83,80,81
4336,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4336,Select by percentage,70,30,50,50,220,221,82,83
4337,CCS-1TATA-2Tele-3Bharti-4TIS-6ISC-4337,Select by percentage,70,30,50,50,220,221,82,83
4338,CCS-1TATA-2Tele-3Bharti-4TIS-5Qtel-6ISC-4338,Select by percentage,70,30,50,50,220,221,82,83
4339,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4339,Select by percentage,70,30,46,38,220,221,82,83
4341,CCS-1TIS-2Tele-3TATA-5Bharti-6ISC-4341,Select by percentage,100,50,50,50,330,80,81,82
4342,CCS-1Bharti-2Tele-3TATA-4342,Select by percentage,60,20,20,46,180,181,182,82
4343,CCS-1ISC-4343,Select by percentage,50,50,0,0,62,63,None,None
4344,CCS-2Bharti-3Tele-4TATA-4344,Select by percentage,60,20,20,46,180,181,182,82
4345,CCS-1Indosat-2TIS-3Tele-4IDTVOIP-5Bharti-6Protel-4345,Select by percentage,50,50,100,10,370,371,330,80
4346,CCS-1Indosat-2Bharti-3JT-4Tele-5TATA-6TIS-4346,Select by percentage,50,50,60,20,370,371,180,181
4347,CCS-1TATA-2TATAVOIP-3TATAIND-4IDTVOIP-5Protel-4347,Select by percentage,70,30,100,40,220,221,222,350
4348,CCS-1JT-2teleC-3TeleU-4TATAU-5TATAC-6Bharti-4348,Select by percentage,40,40,8,8,260,261,82,83
4349,CCS-1TIS-2TATAVOIP-3Tele-4Protel-5JT-4349,Select by percentage,50,25,25,100,330,340,341,222
4350,CCS-1BT-2Protel-3Tele-4JT-5TIS-4350,Select by percentage,50,50,50,50,320,321,335,336
4351,CCS-1TATA-2TIS-3Tele-4Bharti-4351,Select by percentage,70,30,100,10,220,221,330,80
4352,CCS-1Tata Voip-2Britel-3Tele-4Protel-5JT-4352,Select by percentage,100,50,50,46,222,320,321,82
4353,CCS-1TATA-2JT-3Bharti-4Tele-5TIS-6Protel-4353,Select by percentage,70,30,50,50,220,221,260,261
4354,CCS-1JT-2Bharti-3TATA-4Tele-5TIS-6Protel-4354,Select by percentage,50,50,60,20,260,261,180,181
4355,CCS-1JT-2Bharti-3TATA-4Tele-5TIS-6Protel-4355,Select by percentage,25,25,30,10,260,261,180,181
4356,CCS-1JT-2Bharti-3TATA-4Tele-5TIS-6Protel-4356,Select by percentage,50,50,60,20,260,261,180,181
4357,CCS-1JT-2Bharti-3TATA-4Tele-5TIS-6Protel-4357,Select by percentage,50,50,60,20,260,261,180,181
4358,CCS-1TIS-2TATA-3Tele-4IDTVOIP-5Bharti-6Protel-4358,Select by percentage,100,70,30,10,330,220,221,80
4359,NMobile-1Qtel-2TelC-3TelU-4Bha-5TataC-6ISC-4359,Select by percentage,50,50,14,86,113,114,111,112
4360,NMobile-1Qtel-2TelC-3TelU-4Bha-5TataC-6ISC-4360,Select by percentage,50,50,14,86,113,114,111,112
4362,CCS-1JT-2TATA-3Bharti-4Tele-5ISC-4362,Select by percentage,50,50,70,30,260,261,220,221
4363,CCS-1TATA-2JT-3Bharti-4TATAVOIP-5TATAIND-4363,Select by percentage,60,20,5,5,220,221,260,261
4364,CCS-1TATA-2JT-3Bharti-4TATAVOIP-5TATAIND-4364,Select by percentage,60,20,5,5,220,221,260,261
4365,CCS-1TATA-2JT-3Bharti-4TATAVOIP-5TATAIND-4365,Select by percentage,60,20,5,5,220,221,260,261
4366,CCS-1TATA-2JT-3Bharti-4TATAVOIP-5TATAIND-4366,Select by percentage,60,20,5,5,220,221,260,261
4367,CCS-1TATA-2JT-3Bharti-4TATAVOIP-5TATAIND-4367,Select by percentage,60,20,5,5,220,221,260,261
4368,CCS-1TATA-2TIS-3Tele-4Bharti-5JT-6Protel-4368,Select by percentage,30,20,50,46,220,221,330,82
4369,CCS-1TIS-2Bharti-3Protel-4TATAIND-5TATA-4369,Select by percentage,50,25,25,60,330,340,341,180
4370,CCS-1TATA-2TATA-IND-3Bharti-4IDTVOIP-5ISC-4370,Select by percentage,30,70,40,60,221,220,350,351
4371,CCS-1TATA-2TATA-IND-3Bharti-4IDTVOIP-5ISC-4371,Select by percentage,30,70,40,60,221,220,350,351
4372,CCS-1TATA-2TATA-IND-3Bharti-4IDTVOIP-5ISC-4372,Select by percentage,30,70,40,60,221,220,350,351
4373,CCS-1TATA-2TATA-IND-3Bharti-4IDTVOIP-5ISC-4373,Select by percentage,30,70,40,60,221,220,350,351
4374,CCS-1Tele-2TATA-3Bharti-4Invitel-4374,Select by percentage,50,50,50,50,80,81,82,83
4375,CCS-1Bharti-2BT-3IDTVOIP-4TIS-5Tele-4375,Select by percentage,60,20,20,50,180,181,182,320
4376,CCS-1Bharti-2TATA-3TATA_Ind-4Tele-5ISC-4376,Select by percentage,60,20,20,70,180,181,182,220
4377,CCS-1Bharti-2TATA-3TATA_Ind-4Tele-5ISC-4377,Select by percentage,60,20,20,70,180,181,182,220
4378,CCS-1Bharti-2TATA-3TATA_Ind-4Tele-5ISC-4378,Select by percentage,60,20,20,70,180,181,182,220
4379,CCS-1Bharti-2TATA-3TATA_Ind-4Tele-5ISC-4379,Select by percentage,60,20,20,70,180,181,182,220
4380,CCS-1Bharti-2TATA-3TATA_Ind-4Tele-5ISC-4380,Select by percentage,60,20,20,70,180,181,182,220
4381,CCS-1Bharti-2TATA-3TATA_Ind-4Tele-5ISC-4381,Select by percentage,60,20,20,70,180,181,182,220
4382,CCS-1Bharti-2TATA-3TATA_Ind-4Tele-5ISC-4382,Select by percentage,60,20,20,70,180,181,182,220
4383,CCS-1Bharti-2JT-3TATA-4TIS-5Tele-6Protel-4383,Select by percentage,60,20,20,50,180,181,182,260
4384,CCS-1TATA-2Tele-3TIS-4IDTVOIP-5Bharti-4384,Select by percentage,70,30,10,10,220,221,80,81
4385,CCS-1TATA-2Tele-3TIS-4IDTVOIP-5Bharti-4385,Select by percentage,70,30,10,10,220,221,80,81
4386,CCS-1TATA-2Tele-3TIS-4IDTVOIP-5Bharti-4386,Select by percentage,70,30,10,10,220,221,80,81
4387,CCS-1TATA-2Tele-3TIS-4IDTVOIP-5Bharti-4387,Select by percentage,70,30,10,10,220,221,80,81
4388,CCS-1TATA-2Tele-3TIS-4IDTVOIP-5Bharti-4388,Select by percentage,70,30,10,10,220,221,80,81
4389,CCS-1Tele-2Bharti-3TIS-4TATA-5JT-6Protel-4389,Select by percentage,10,10,45,35,80,81,82,83
4394,CCS-1TATA-2Tele-3Bhrti-4IDTVOIP-4394,Select by percentage,70,30,46,38,220,221,82,83
4395,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4395,Select by percentage,46,38,8,8,82,83,80,81
4396,CCS-1TelenorC-2TelenorU-3TataC-4TataU-5Bharti-6ISC-4396,Select by percentage,46,38,8,8,82,83,80,81
4397,CCS-1JT-2TIS-3TATA-4Tele-5Bharti-6Protel-4397,Select by percentage,50,50,100,70,260,261,330,220
4398,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4398,Select by percentage,70,30,46,38,220,221,82,83
4399,CCS-1IDTVOIP-2TATA-3Pantel-4Bharti-4399,Select by percentage,50,50,70,30,270,271,220,221
4400,CCS-1IDTVOIP-2TATA-3Pantel-4Bharti-4400,Select by percentage,50,50,70,30,270,271,220,221
4401,CCS-1IDTVOIP-2TATA-3Pantel-4Bharti-4401,Select by percentage,50,50,70,30,270,271,220,221
4402,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4402,Select by percentage,70,30,46,38,220,221,82,83
4403,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4403,Select by percentage,70,30,46,38,220,221,82,83
4404,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4404,Select by percentage,70,30,46,38,220,221,82,83
4405,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4405,Select by percentage,70,30,46,38,220,221,82,83
4406,CCS-1Bharti-2Tele-3TATA-4406,Select by percentage,60,20,20,46,180,181,182,82
4407,CCS-1Bharti-2Tele-3TATA-4407,Select by percentage,60,20,20,46,180,181,182,82
4408,CCS-1Tele-2TATA IND-3TATA-4BT-5IDT-4408,Select by percentage,46,38,8,8,82,83,80,81
4409,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4409,Select by percentage,70,30,46,38,220,221,82,83
4410,NFixed-1TelenorC-2TelenorU-3Bharti-4TataU-5TataC-6ISC-4410,Select by percentage,46,38,8,8,82,83,80,81
4411,NFixed-1TelenorC-2TelenorU-3Bharti-4TataU-5TataC-6ISC-4411,Select by percentage,46,38,8,8,82,83,80,81
4412,NFixed-1TelenorC-2TelenorU-3Bharti-4TataU-5TataC-6ISC-4412,Select by percentage,46,38,8,8,82,83,80,81
4413,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4413,Select by percentage,70,30,46,38,220,221,82,83
4414,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4414,Select by percentage,70,30,46,38,220,221,82,83
4415,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4415,Select by percentage,70,30,46,38,220,221,82,83
4416,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4416,Select by percentage,70,30,46,38,220,221,82,83
4417,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4417,Select by percentage,70,30,46,38,220,221,82,83
4419,CCS-1TIS-2Tele-3TATA-4Bharti-5ISC-4419,Select by percentage,100,8,8,46,330,80,81,82
4420,CCS-1TIS-2Tele-3TATA-4Bharti-5ISC-4420,Select by percentage,100,8,8,46,330,80,81,82
4421,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4421,Select by percentage,70,30,46,38,220,221,82,83
4422,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4422,Select by percentage,70,30,46,38,220,221,82,83
4423,CCS-1TIS-2Tele-3TATA-4Bharti-5ISC-4423,Select by percentage,100,8,8,46,330,80,81,82
4424,CCS-1TIS-2Tele-3TATA-4Bharti-5ISC-4424,Select by percentage,100,8,8,46,330,80,81,82
4425,CCS-1TIS-2Tele-3TATA-4Bharti-5ISC-4425,Select by percentage,100,8,8,46,330,80,81,82
4426,CCS-1TataU-2TataC-3Bharti-4TelenorC-5TelenorU-6ISC-4426,Select by percentage,70,30,60,20,220,221,180,181
4427,CCS-1Bharti-2TataU-3TataC-4TelenorC-5TelenorU-6ISC-4427,Select by percentage,60,20,20,70,180,181,182,220
4428,CCS-1Bharti-2TataU-3TataC-4TelenorC-5TelenorU-6ISC-4428,Select by percentage,60,20,20,70,180,181,182,220
4429,CCS-1Bharti-2TataU-3TataC-4TelenorC-5TelenorU-6ISC-4429,Select by percentage,60,20,20,70,180,181,182,220
4430,CCS-1Bharti-2TataU-3TataC-4TelenorC-5TelenorU-6ISC-4430,Select by percentage,60,20,20,70,180,181,182,220
4431,CCS-1Bharti-2TataU-3TataC-4TelenorC-5TelenorU-6ISC-4431,Select by percentage,60,20,20,70,180,181,182,220
4432,CCS-1TelenorU-2TelenorC-3Invitel-4ISC-4432,Select by percentage,8,8,46,38,80,81,82,83
4433,CCS-1TelenorU-2TelenorC-3Invitel-4ISC-4433,Select by percentage,8,8,46,38,80,81,82,83
4434,CCS-1TelenorU-2TelenorC-3Invitel-4ISC-4434,Select by percentage,8,8,46,38,80,81,82,83
4435,CCS-1TelenorU-2TelenorC-3Invitel-4ISC-4435,Select by percentage,8,8,46,38,80,81,82,83
4436,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4436,Select by percentage,70,30,46,38,220,221,82,83
4437,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4437,Select by percentage,70,30,46,38,220,221,82,83
4438,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4438,Select by percentage,70,30,46,38,220,221,82,83
4439,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4439,Select by percentage,70,30,46,38,220,221,82,83
4440,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4440,Select by percentage,70,30,46,38,220,221,82,83
4441,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4441,Select by percentage,70,30,46,38,220,221,82,83
4442,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4442,Select by percentage,70,30,46,38,220,221,82,83
4443,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4443,Select by percentage,70,30,46,38,220,221,82,83
4444,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4444,Select by percentage,70,30,46,38,220,221,82,83
4445,CCS-1Bharti-2Tele-3TATA-4ISC-4445,Select by percentage,60,20,20,46,180,181,182,82
4446,CCS-1Bharti-2Tele-3TATA-4ISC-4446,Select by percentage,60,20,20,46,180,181,182,82
4447,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4447,Select by percentage,70,30,46,38,220,221,82,83
4448,CCS-1TIS-2Telenor-3TATA-4Bharti-4448,Select by percentage,100,8,8,46,330,80,81,82
4449,CCS-1Bharti-2Tele-3TATA-4449,Select by percentage,60,20,20,46,180,181,182,82
4450,CCS-1Bharti-2Tele-3TATA-4450,Select by percentage,60,20,20,46,180,181,182,82
4451,CCS-1Bharti-2Tele-3TATA-4451,Select by percentage,60,20,20,46,180,181,182,82
4452,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4452,Select by percentage,70,30,46,38,220,221,82,83
4453,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4453,Select by percentage,70,30,46,38,220,221,82,83
4454,CCS-1JT-2TATA-3Tele-4Pantel-5Bharti-4454,Select by percentage,50,50,70,30,260,261,220,221
4455,CCS-1TIS-2Tele-3TATA-4Bharti-5ISC-4455,Select by percentage,100,8,8,46,330,80,81,82
4456,CCS-1TIS-2Tele-3TATA-4Bharti-5ISC-4456,Select by percentage,100,8,8,46,330,80,81,82
4457,CCS-1TIS-2Tele-3TATA-4Bharti-5ISC-4457,Select by percentage,100,8,8,46,330,80,81,82
4458,CCS-1TIS-2Tele-3TATA-4Bharti-5ISC-4458,Select by percentage,100,8,8,46,330,80,81,82
4459,CCS-1TIS-2Bharti-3TATA-4TATA-IND-4459,Select by percentage,100,60,20,20,330,180,181,182
4460,CCS-1TIS-2Bharti-3TATA-4TATA-IND-4460,Select by percentage,100,60,20,20,330,180,181,182
4461,CCS-1TIS-2Bharti-3TATA-4TATA-IND-4461,Select by percentage,100,60,20,20,330,180,181,182
4462,CCS-1TIS-2Bharti-3TATA-4TATA-IND-4462,Select by percentage,100,60,20,20,330,180,181,182
4463,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4463,Select by percentage,70,30,46,38,220,221,82,83
4464,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4464,Select by percentage,70,30,46,38,220,221,82,83
4465,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4465,Select by percentage,70,30,46,38,220,221,82,83
4466,CCS-1Bharti-2Tele-3TATA-4466,Select by percentage,60,20,20,46,180,181,182,82
4467,CCS-1Bharti-2Tele-3TATA-4467,Select by percentage,60,20,20,46,180,181,182,82
4468,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4468,Select by percentage,70,30,46,38,220,221,82,83
4469,CCS-1TATA-2Tele-3Bharti-4TIS-5ISC-4469,Select by percentage,70,30,46,38,220,221,82,83
4470,CCS-1Bharti-2Tele-3TATA-4470,Select by percentage,60,20,20,46,180,181,182,82
